checked_at,Town,field_name,original_url,final_url,status_code,redirected,soft404,validation_status,error,elapsed_ms,checked_at_utc,Field,Original URL,Final URL,Status,Soft404,OK
2026-04-17T17:33:51.186210+00:00,Middlebury,application_form,https://www.middlebury-ct.org/sites/g/files/vyhlif6871/f/pages/town_of_middlebury_application_for_employment.pdf,https://www.middlebury-ct.org/sites/g/files/vyhlif6871/f/pages/town_of_middlebury_application_for_employment.pdf,200,False,False,working,,11297,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.middlebury-ct.org/sites/g/files/vyhlif6871/f/pages/town_of_middlebury_application_for_employment.pdf,https://www.middlebury-ct.org/sites/g/files/vyhlif6871/f/pages/town_of_middlebury_application_for_employment.pdf,200,False,True
2026-04-17T17:33:51.186210+00:00,Montville,application_form,https://www.townofmontville.org/form-repository/DownloadFile.aspx?FileID=1031,https://www.townofmontville.org/form-repository/DownloadFile.aspx?FileID=1031,200,False,False,working,,10708,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.townofmontville.org/form-repository/DownloadFile.aspx?FileID=1031,https://www.townofmontville.org/form-repository/DownloadFile.aspx?FileID=1031,200,False,True
2026-04-17T17:33:51.186210+00:00,Milford,employment_page,https://www.milfordct.us/767/Employment-Opportunities,https://www.milfordct.us/767/Employment-Opportunities,200,False,False,working,,11126,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.milfordct.us/767/Employment-Opportunities,https://www.milfordct.us/767/Employment-Opportunities,200,False,True
2026-04-17T17:33:51.186210+00:00,Naugatuck,application_form,http://www.naugatuck-ct.gov/filestorage/166/203/1586/ApplicationforEmployment.pdf,https://www.naugatuck-ct.gov/filestorage/166/203/1586/ApplicationforEmployment.pdf,200,True,False,redirected,,10430,2026-04-17T17:33:51.186210+00:00,Application Form URL,http://www.naugatuck-ct.gov/filestorage/166/203/1586/ApplicationforEmployment.pdf,https://www.naugatuck-ct.gov/filestorage/166/203/1586/ApplicationforEmployment.pdf,200,False,True
2026-04-17T17:33:51.186210+00:00,Newtown,application_form,https://www.newtown-ct.gov/human-resources/files/employment-application-0,https://www.newtown-ct.gov/human-resources/files/employment-application-0,403,False,False,uncertain,,9971,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.newtown-ct.gov/human-resources/files/employment-application-0,https://www.newtown-ct.gov/human-resources/files/employment-application-0,403,False,False
2026-04-17T17:33:51.186210+00:00,Newington,application_form,https://www.newingtonct.gov/DocumentCenter/View/116/Employment-Application-PDF,https://www.newingtonct.gov/DocumentCenter/View/116/Employment-Application-PDF,200,False,False,working,,10499,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.newingtonct.gov/DocumentCenter/View/116/Employment-Application-PDF,https://www.newingtonct.gov/DocumentCenter/View/116/Employment-Application-PDF,200,False,True
2026-04-17T17:33:51.186210+00:00,Naugatuck,employment_page,http://www.naugatuck-ct.gov/human-resources/employment,https://www.naugatuck-ct.gov/human-resources/employment,200,True,False,redirected,,11301,2026-04-17T17:33:51.186210+00:00,Employment Page URL,http://www.naugatuck-ct.gov/human-resources/employment,https://www.naugatuck-ct.gov/human-resources/employment,200,False,True
2026-04-17T17:33:51.186210+00:00,Newtown,employment_page,https://www.newtown-ct.gov/human-resources/pages/employment-openings,https://www.newtown-ct.gov/human-resources/pages/employment-openings,403,False,False,uncertain,,11345,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.newtown-ct.gov/human-resources/pages/employment-openings,https://www.newtown-ct.gov/human-resources/pages/employment-openings,403,False,False
2026-04-17T17:33:51.186210+00:00,New Fairfield,employment_page,https://www.applitrack.com/newfairfield/onlineapp/default.aspx,https://www.applitrack.com/newfairfield/onlineapp/default.aspx,200,False,False,working,,8539,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.applitrack.com/newfairfield/onlineapp/default.aspx,https://www.applitrack.com/newfairfield/onlineapp/default.aspx,200,False,True
2026-04-17T17:33:51.186210+00:00,New Britain,employment_page,https://www.newbritainct.gov/services/civil/employment/job-postingshtm,https://www.newbritainct.gov/services/civil/employment/job-postingshtm,200,False,False,working,,12041,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.newbritainct.gov/services/civil/employment/job-postingshtm,https://www.newbritainct.gov/services/civil/employment/job-postingshtm,200,False,True
2026-04-17T17:33:51.186210+00:00,New Canaan,employment_page,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=cc5de7eb-4d8c-4b09-aafa-ddaefc2b33b3,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=cc5de7eb-4d8c-4b09-aafa-ddaefc2b33b3,200,False,False,working,,9182,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=cc5de7eb-4d8c-4b09-aafa-ddaefc2b33b3,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=cc5de7eb-4d8c-4b09-aafa-ddaefc2b33b3,200,False,True
2026-04-17T17:33:51.186210+00:00,Marlborough,application_form,https://www.marlboroughct.net/Job_Application.pdf,https://cms2.revize.com/revize/marlborough/Job_Application.pdf,200,True,False,redirected,,21837,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.marlboroughct.net/Job_Application.pdf,https://cms2.revize.com/revize/marlborough/Job_Application.pdf,200,False,True
2026-04-17T17:33:51.186210+00:00,New London,employment_page,https://newlondonct.gov/employment-opportunities,https://newlondonct.gov/employment-opportunities,200,False,False,working,,8948,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://newlondonct.gov/employment-opportunities,https://newlondonct.gov/employment-opportunities,200,False,True
2026-04-17T17:33:51.186210+00:00,New London,application_form,https://newlondonct.gov/filestorage/7495/7518/7798/9750/Employment_Application_Form.pdf,https://newlondonct.gov/filestorage/7495/7518/7798/9750/Employment_Application_Form.pdf,200,False,False,working,,8703,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://newlondonct.gov/filestorage/7495/7518/7798/9750/Employment_Application_Form.pdf,https://newlondonct.gov/filestorage/7495/7518/7798/9750/Employment_Application_Form.pdf,200,False,True
2026-04-17T17:33:51.186210+00:00,North Stonington,employment_page,https://www.northstoningtonct.gov/home/pages/job-openings,https://www.northstoningtonct.gov/home/pages/job-openings,403,False,False,uncertain,,8160,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.northstoningtonct.gov/home/pages/job-openings,https://www.northstoningtonct.gov/home/pages/job-openings,403,False,False
2026-04-17T17:33:51.186210+00:00,New Milford,employment_page,https://www.newmilford.org/personnel/job-openings,https://www.newmilford.org/personnel/job-openings,200,False,False,working,,9252,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.newmilford.org/personnel/job-openings,https://www.newmilford.org/personnel/job-openings,200,False,True
2026-04-17T17:33:51.186210+00:00,New Milford,application_form,https://www.newmilford.org/filestorage/3088/3126/Employment_Application_fillable_2025.pdf,https://www.newmilford.org/filestorage/3088/3126/Employment_Application_fillable_2025.pdf,200,False,False,working,,9218,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.newmilford.org/filestorage/3088/3126/Employment_Application_fillable_2025.pdf,https://www.newmilford.org/filestorage/3088/3126/Employment_Application_fillable_2025.pdf,200,False,True
2026-04-17T17:33:51.186210+00:00,North Branford,application_form,https://www.northbranfordct.gov/FormCenter/General-Forms-4/Job-Application-47,https://www.northbranfordct.gov/FormCenter/General-Forms-4/Job-Application-47,200,False,False,working,,9349,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.northbranfordct.gov/FormCenter/General-Forms-4/Job-Application-47,https://www.northbranfordct.gov/FormCenter/General-Forms-4/Job-Application-47,200,False,True
2026-04-17T17:33:51.186210+00:00,Norfolk,application_form,https://norfolkct.org/wp-content/uploads/2023/12/Application-for-Employment.pdf,https://norfolkct.org/wp-content/uploads/2023/12/Application-for-Employment.pdf,200,False,False,working,,9549,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://norfolkct.org/wp-content/uploads/2023/12/Application-for-Employment.pdf,https://norfolkct.org/wp-content/uploads/2023/12/Application-for-Employment.pdf,200,False,True
2026-04-17T17:33:51.186210+00:00,North Haven,employment_page,https://www.northhaven-ct.gov/government/employment_opportunities.php,https://www.northhaven-ct.gov/government/employment_opportunities.php,200,False,False,working,,9432,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.northhaven-ct.gov/government/employment_opportunities.php,https://www.northhaven-ct.gov/government/employment_opportunities.php,200,False,True
2026-04-17T17:33:51.186210+00:00,North Canaan,application_form,https://municipal-documents.s3.amazonaws.com/uploads/north-canaan-ct/board-of-selectmen/articles/announcements/4393/rich_text_field_file/17206348541/Town%20of%20North%20Canaan%20Employment%20Application.pdf,https://municipal-documents.s3.amazonaws.com/uploads/north-canaan-ct/board-of-selectmen/articles/announcements/4393/rich_text_field_file/17206348541/Town%20of%20North%20Canaan%20Employment%20Application.pdf,200,False,False,working,,9490,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://municipal-documents.s3.amazonaws.com/uploads/north-canaan-ct/board-of-selectmen/articles/announcements/4393/rich_text_field_file/17206348541/Town%20of%20North%20Canaan%20Employment%20Application.pdf,https://municipal-documents.s3.amazonaws.com/uploads/north-canaan-ct/board-of-selectmen/articles/announcements/4393/rich_text_field_file/17206348541/Town%20of%20North%20Canaan%20Employment%20Application.pdf,200,False,True
2026-04-17T17:33:51.186210+00:00,New Haven,employment_page,https://www.jobapscloud.com/oec/NewHaven/,https://www.jobapscloud.com/oec/NewHaven/,200,False,False,working,,10714,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.jobapscloud.com/oec/NewHaven/,https://www.jobapscloud.com/oec/NewHaven/,200,False,True
2026-04-17T17:33:51.186210+00:00,North Branford,employment_page,https://www.northbranfordct.gov/jobs.aspx,https://www.northbranfordct.gov/jobs.aspx,200,False,False,working,,10096,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.northbranfordct.gov/jobs.aspx,https://www.northbranfordct.gov/jobs.aspx,200,False,True
2026-04-17T17:33:51.186210+00:00,Norwalk,employment_page,https://www.governmentjobs.com/careers/norwalk,https://www.governmentjobs.com/careers/norwalk,200,False,False,working,,9570,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.governmentjobs.com/careers/norwalk,https://www.governmentjobs.com/careers/norwalk,200,False,True
2026-04-17T17:33:51.186210+00:00,Norwich,employment_page,https://www.norwichct.gov/718/Employment-Opportunities,https://www.norwichct.gov/718/Employment-Opportunities,200,False,False,working,,10133,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.norwichct.gov/718/Employment-Opportunities,https://www.norwichct.gov/718/Employment-Opportunities,200,False,True
2026-04-17T17:33:51.186210+00:00,Old Lyme,employment_page,https://www.oldlyme-ct.gov/Jobs.aspx,https://www.oldlyme-ct.gov/Jobs.aspx,200,False,False,working,,10470,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.oldlyme-ct.gov/Jobs.aspx,https://www.oldlyme-ct.gov/Jobs.aspx,200,False,True
2026-04-17T17:33:51.186210+00:00,Preston,application_form,http://cp-stcity.civicplus.com/support/application.pdf,http://cp-stcity.civicplus.com/support/application.pdf,404,False,False,broken,,277,2026-04-17T17:33:51.186210+00:00,Application Form URL,http://cp-stcity.civicplus.com/support/application.pdf,http://cp-stcity.civicplus.com/support/application.pdf,404,False,False
2026-04-17T17:33:51.186210+00:00,New Britain,application_form,https://www.newbritainct.gov/fs/resource-manager/view/17872a85-abad-4c41-a629-4ad89bb25b00,https://resources.finalsite.net/images/v1674583127/newbritainctgov/tvqiu5hlfeqjb42aya38/FillableApplicationJan23.pdf,200,True,False,redirected,,18308,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.newbritainct.gov/fs/resource-manager/view/17872a85-abad-4c41-a629-4ad89bb25b00,https://resources.finalsite.net/images/v1674583127/newbritainctgov/tvqiu5hlfeqjb42aya38/FillableApplicationJan23.pdf,200,False,True
2026-04-17T17:33:51.186210+00:00,Old Lyme,application_form,https://www.oldlyme-ct.gov/DocumentCenter/View/509/Job-Application-PDF,https://www.oldlyme-ct.gov/DocumentCenter/View/509/Job-Application-PDF,404,False,False,broken,,8718,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.oldlyme-ct.gov/DocumentCenter/View/509/Job-Application-PDF,https://www.oldlyme-ct.gov/DocumentCenter/View/509/Job-Application-PDF,404,False,False
2026-04-17T17:33:51.186210+00:00,Old Saybrook,employment_page,https://www.oldsaybrookct.gov/Jobs.aspx,https://www.oldsaybrookct.gov/Jobs.aspx,200,False,False,working,,9441,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.oldsaybrookct.gov/Jobs.aspx,https://www.oldsaybrookct.gov/Jobs.aspx,200,False,True
2026-04-17T17:33:51.186210+00:00,Old Saybrook,application_form,https://www.oldsaybrookct.gov/Jobs.aspx#docaccess-faae6cead39d9468d1c57eecc4aefc59ddb236cadf447b8bbd4082cf99028323,https://www.oldsaybrookct.gov/Jobs.aspx#docaccess-faae6cead39d9468d1c57eecc4aefc59ddb236cadf447b8bbd4082cf99028323,200,False,False,working,,9276,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.oldsaybrookct.gov/Jobs.aspx#docaccess-faae6cead39d9468d1c57eecc4aefc59ddb236cadf447b8bbd4082cf99028323,https://www.oldsaybrookct.gov/Jobs.aspx#docaccess-faae6cead39d9468d1c57eecc4aefc59ddb236cadf447b8bbd4082cf99028323,200,False,True
2026-04-17T17:33:51.186210+00:00,Oxford,employment_page,https://www.oxford-ct.gov/1197/Employment-Opportunities,https://www.oxford-ct.gov/1197/Employment-Opportunities,200,False,False,working,,7777,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.oxford-ct.gov/1197/Employment-Opportunities,https://www.oxford-ct.gov/1197/Employment-Opportunities,200,False,True
2026-04-17T17:33:51.186210+00:00,Orange,employment_page,https://www.orange-ct.gov/Jobs.aspx,https://www.orange-ct.gov/Jobs.aspx,200,False,False,working,,10002,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.orange-ct.gov/Jobs.aspx,https://www.orange-ct.gov/Jobs.aspx,200,False,True
2026-04-17T17:33:51.186210+00:00,Plainfield,employment_page,https://www.plainfieldct.org/how_do_i/apply_for_obtain/job_opportunities.php,https://www.plainfieldct.org/how_do_i/apply_for_obtain/job_opportunities.php,200,False,False,working,,8493,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.plainfieldct.org/how_do_i/apply_for_obtain/job_opportunities.php,https://www.plainfieldct.org/how_do_i/apply_for_obtain/job_opportunities.php,200,False,True
2026-04-17T17:33:51.186210+00:00,Oxford,application_form,https://www.oxford-ct.gov/DocumentCenter/View/703/simple-job-application_3_0,https://www.oxford-ct.gov/DocumentCenter/View/703/simple-job-application_3_0,200,False,False,working,,9292,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.oxford-ct.gov/DocumentCenter/View/703/simple-job-application_3_0,https://www.oxford-ct.gov/DocumentCenter/View/703/simple-job-application_3_0,200,False,True
2026-04-17T17:33:51.186210+00:00,North Haven,application_form,https://www.northhaven-ct.gov/Document%20Center/Government/employment/EmploymentApplicationFillable392022v1_3.pdf?t=202412181620010,https://cms4files.revize.com/townofnorthhaven/Document%20Center/Government/employment/EmploymentApplicationFillable392022v1_3.pdf?t=202412181620010&t=202412181620010,200,True,False,redirected,,17551,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.northhaven-ct.gov/Document%20Center/Government/employment/EmploymentApplicationFillable392022v1_3.pdf?t=202412181620010,https://cms4files.revize.com/townofnorthhaven/Document%20Center/Government/employment/EmploymentApplicationFillable392022v1_3.pdf?t=202412181620010&t=202412181620010,200,False,True
2026-04-17T17:33:51.186210+00:00,Pomfret,employment_page,https://www.pomfretct.gov/first-selectmens-office/pages/employmentvolunteer-opportunities,https://www.pomfretct.gov/first-selectmens-office/pages/employmentvolunteer-opportunities,403,False,False,uncertain,,8671,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.pomfretct.gov/first-selectmens-office/pages/employmentvolunteer-opportunities,https://www.pomfretct.gov/first-selectmens-office/pages/employmentvolunteer-opportunities,403,False,False
2026-04-17T17:33:51.186210+00:00,Pomfret,application_form,https://www.pomfretct.gov/first-selectmans-office/files/application,https://www.pomfretct.gov/first-selectmans-office/files/application,403,False,False,uncertain,,8687,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.pomfretct.gov/first-selectmans-office/files/application,https://www.pomfretct.gov/first-selectmans-office/files/application,403,False,False
2026-04-17T17:33:51.186210+00:00,Plymouth,employment_page,https://www.plymouthct.gov/jobs,https://www.plymouthct.gov/jobs,200,False,False,working,,9119,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.plymouthct.gov/jobs,https://www.plymouthct.gov/jobs,200,False,True
2026-04-17T17:33:51.186210+00:00,Plainville,employment_page,https://www.plainvillect.com/human-resources/pages/job-opportunities,https://www.plainvillect.com/human-resources/pages/job-opportunities,403,False,False,uncertain,,9639,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.plainvillect.com/human-resources/pages/job-opportunities,https://www.plainvillect.com/human-resources/pages/job-opportunities,403,False,False
2026-04-17T17:33:51.186210+00:00,Plainville,application_form,https://www.applitrack.com/plainville/onlineapp/default.aspx,,,False,False,broken,"('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))",10151,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.applitrack.com/plainville/onlineapp/default.aspx,,,False,False
2026-04-17T17:33:51.186210+00:00,Plymouth,application_form,https://www.plymouthct.gov/jobs/71/,https://www.plymouthct.gov/jobs/71/,200,False,False,working,,10355,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.plymouthct.gov/jobs/71/,https://www.plymouthct.gov/jobs/71/,200,False,True
2026-04-17T17:33:51.186210+00:00,Portland,employment_page,https://www.portlandct.org/employment-opportunities,https://www.portlandct.org/employment-opportunities,200,False,False,working,,11852,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.portlandct.org/employment-opportunities,https://www.portlandct.org/employment-opportunities,200,False,True
2026-04-17T17:33:51.186210+00:00,Preston,employment_page,https://www.preston-ct.org/Jobs.aspx,https://www.preston-ct.org/Jobs.aspx,200,False,False,working,,11066,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.preston-ct.org/Jobs.aspx,https://www.preston-ct.org/Jobs.aspx,200,False,True
2026-04-17T17:33:51.186210+00:00,Sharon,application_form,http://cp-stcity.civicplus.com/support/application.pdf,http://cp-stcity.civicplus.com/support/application.pdf,404,False,False,broken,,141,2026-04-17T17:33:51.186210+00:00,Application Form URL,http://cp-stcity.civicplus.com/support/application.pdf,http://cp-stcity.civicplus.com/support/application.pdf,404,False,False
2026-04-17T17:33:51.186210+00:00,Prospect,employment_page,https://townofprospect.gov/employment-opportunities/,https://townofprospect.gov/employment-opportunities/,200,False,False,working,,10561,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://townofprospect.gov/employment-opportunities/,https://townofprospect.gov/employment-opportunities/,200,False,True
2026-04-17T17:33:51.186210+00:00,Redding,employment_page,https://reddingct.gov/about-redding/jobs/,https://reddingct.gov/about-redding/jobs/,200,False,False,working,,8778,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://reddingct.gov/about-redding/jobs/,https://reddingct.gov/about-redding/jobs/,200,False,True
2026-04-17T17:33:51.186210+00:00,Putnam,employment_page,https://www.putnamct.us/departments/human-resources/job-postings,https://www.putnamct.us/departments/human-resources/job-postings,200,False,False,working,,9922,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.putnamct.us/departments/human-resources/job-postings,https://www.putnamct.us/departments/human-resources/job-postings,200,False,True
2026-04-17T17:33:51.186210+00:00,Ridgefield,employment_page,https://www.ridgefieldct.gov/departments/human_resources/current_employment_opportunities.php,https://www.ridgefieldct.gov/departments/human_resources/current_employment_opportunities.php,200,False,False,working,,9006,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.ridgefieldct.gov/departments/human_resources/current_employment_opportunities.php,https://www.ridgefieldct.gov/departments/human_resources/current_employment_opportunities.php,200,False,True
2026-04-17T17:33:51.186210+00:00,Plainfield,application_form,https://www.plainfieldct.org/Document%20Center/How%20Do%20I/Jobs/employmentapplication.pdf,https://cms9files.revize.com/plainfieldct/Document%20Center/How%20Do%20I/Jobs/employmentapplication.pdf,404,True,False,broken,,17138,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.plainfieldct.org/Document%20Center/How%20Do%20I/Jobs/employmentapplication.pdf,https://cms9files.revize.com/plainfieldct/Document%20Center/How%20Do%20I/Jobs/employmentapplication.pdf,404,False,False
2026-04-17T17:33:51.186210+00:00,Prospect,application_form,https://cdn.townweb.com/townofprospect.gov/wp-content/uploads/2024/04/1Town_of_Prospect_Employment_Application_Revised_202122.pdf,https://cdn.townweb.com/townofprospect.gov/wp-content/uploads/2024/04/1Town_of_Prospect_Employment_Application_Revised_202122.pdf,200,False,False,working,,12343,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://cdn.townweb.com/townofprospect.gov/wp-content/uploads/2024/04/1Town_of_Prospect_Employment_Application_Revised_202122.pdf,https://cdn.townweb.com/townofprospect.gov/wp-content/uploads/2024/04/1Town_of_Prospect_Employment_Application_Revised_202122.pdf,200,False,True
2026-04-17T17:33:51.186210+00:00,Rocky Hill,employment_page,https://www.rockyhillct.gov/300/Employment-Opportunities,https://www.rockyhillct.gov/300/Employment-Opportunities,200,False,False,working,,9026,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.rockyhillct.gov/300/Employment-Opportunities,https://www.rockyhillct.gov/300/Employment-Opportunities,200,False,True
2026-04-17T17:33:51.186210+00:00,Salem,application_form,https://www.salemct.gov/human-resources/files/employment-application-0,https://www.salemct.gov/human-resources/files/employment-application-0,403,False,False,uncertain,,7770,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.salemct.gov/human-resources/files/employment-application-0,https://www.salemct.gov/human-resources/files/employment-application-0,403,False,False
2026-04-17T17:33:51.186210+00:00,Salem,employment_page,https://www.salemct.gov/human-resources,https://www.salemct.gov/human-resources,403,False,False,uncertain,,8207,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.salemct.gov/human-resources,https://www.salemct.gov/human-resources,403,False,False
2026-04-17T17:33:51.186210+00:00,Rocky Hill,application_form,https://www.rockyhillct.gov/DocumentCenter/View/349/Application-for-Employment-PDF,https://www.rockyhillct.gov/DocumentCenter/View/349/Application-for-Employment-PDF,200,False,False,working,,8980,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.rockyhillct.gov/DocumentCenter/View/349/Application-for-Employment-PDF,https://www.rockyhillct.gov/DocumentCenter/View/349/Application-for-Employment-PDF,200,False,True
2026-04-17T17:33:51.186210+00:00,Roxbury,employment_page,https://www.roxburyct.com/Jobs.aspx,https://www.roxburyct.com/Jobs.aspx,200,False,False,working,,9049,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.roxburyct.com/Jobs.aspx,https://www.roxburyct.com/Jobs.aspx,200,False,True
2026-04-17T17:33:51.186210+00:00,Portland,application_form,https://www.portlandct.org/_files/ugd/9e6474_54bf1837850e4732ae85931cf4f79722.pdf,https://d6b5601c-dc3e-4282-af80-0a0237e4e74e.filesusr.com/ugd/9e6474_54bf1837850e4732ae85931cf4f79722.pdf,200,True,False,redirected,,17239,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.portlandct.org/_files/ugd/9e6474_54bf1837850e4732ae85931cf4f79722.pdf,https://d6b5601c-dc3e-4282-af80-0a0237e4e74e.filesusr.com/ugd/9e6474_54bf1837850e4732ae85931cf4f79722.pdf,200,False,True
2026-04-17T17:33:51.186210+00:00,Redding,application_form,https://reddingct.gov/wp-content/uploads/2025/04/employment_application_fillable_4_2025363627.pdf,https://reddingct.gov/wp-content/uploads/2025/04/employment_application_fillable_4_2025363627.pdf,200,False,False,working,,12590,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://reddingct.gov/wp-content/uploads/2025/04/employment_application_fillable_4_2025363627.pdf,https://reddingct.gov/wp-content/uploads/2025/04/employment_application_fillable_4_2025363627.pdf,200,False,True
2026-04-17T17:33:51.186210+00:00,Ridgefield,application_form,https://www.ridgefieldct.gov/Documents/Departments/Human%20Resources/Current%20Employment%20Opportunities/job_application_fillable_form_2024_1.pdf?t=202509181700240,https://www.ridgefieldct.gov/Documents/Departments/Human%20Resources/Current%20Employment%20Opportunities/job_application_fillable_form_2024_1.pdf?t=202509181700240,200,False,False,working,,11538,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.ridgefieldct.gov/Documents/Departments/Human%20Resources/Current%20Employment%20Opportunities/job_application_fillable_form_2024_1.pdf?t=202509181700240,https://www.ridgefieldct.gov/Documents/Departments/Human%20Resources/Current%20Employment%20Opportunities/job_application_fillable_form_2024_1.pdf?t=202509181700240,200,False,True
2026-04-17T17:33:51.186210+00:00,Somers,employment_page,https://www.somersct.gov/employment-opportunities/,https://www.somersct.gov/employment-opportunities/,404,False,False,broken,,7559,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.somersct.gov/employment-opportunities/,https://www.somersct.gov/employment-opportunities/,404,False,False
2026-04-17T17:33:51.186210+00:00,Simsbury,employment_page,https://www.governmentjobs.com/careers/simsburyct,https://www.governmentjobs.com/careers/simsburyct,200,False,False,working,,8189,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.governmentjobs.com/careers/simsburyct,https://www.governmentjobs.com/careers/simsburyct,200,False,True
2026-04-17T17:33:51.186210+00:00,Somers,application_form,https://www.somersct.gov/download/zz_unpublished_documents/Jobs%20and%20Human%20Resources/employment%20applic.pdf,https://www.somersct.gov/download/zz_unpublished_documents/Jobs%20and%20Human%20Resources/employment%20applic.pdf,404,False,False,broken,,8035,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.somersct.gov/download/zz_unpublished_documents/Jobs%20and%20Human%20Resources/employment%20applic.pdf,https://www.somersct.gov/download/zz_unpublished_documents/Jobs%20and%20Human%20Resources/employment%20applic.pdf,404,False,False
2026-04-17T17:33:51.186210+00:00,Seymour,employment_page,https://www.seymourct.org/jobs,https://www.seymourct.org/jobs,200,False,False,working,,13481,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.seymourct.org/jobs,https://www.seymourct.org/jobs,200,False,True
2026-04-17T17:33:51.186210+00:00,Roxbury,application_form,https://www.roxburyct.com/DocumentCenter/View/686/Employment-Application-PDF,https://www.roxburyct.com/DocumentCenter/View/686/Employment-Application-PDF,200,False,False,working,,15201,2026-04-17T17:33:51.186210+00:00,Application Form URL,https://www.roxburyct.com/DocumentCenter/View/686/Employment-Application-PDF,https://www.roxburyct.com/DocumentCenter/View/686/Employment-Application-PDF,200,False,True
2026-04-17T17:33:51.186210+00:00,Salisbury,employment_page,https://www.salisburyct.us/employment/,https://www.salisburyct.us/employment/,200,False,False,working,,14902,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.salisburyct.us/employment/,https://www.salisburyct.us/employment/,200,False,True
2026-04-17T17:33:51.186210+00:00,South Windsor,employment_page,https://www.southwindsor-ct.gov/jobs,https://www.southwindsor-ct.gov/jobs,403,False,False,uncertain,,7839,2026-04-17T17:33:51.186210+00:00,Employment Page URL,https://www.southwindsor-ct.gov/jobs,https://www.southwindsor-ct.gov/jobs,403,False,False
